DATE,BAMLHY,ln_BAMLHY,lnr_BAMLHY
2/4/2008,9.97,2.299580584,-0.001002506
2/5/2008,10.03,2.305580602,0.006000018
2/6/2008,10.07,2.309560707,0.003980105
2/7/2008,10.17,2.31944221,0.009881503
2/8/2008,10.25,2.327277706,0.007835496
2/11/2008,10.34,2.336019869,0.008742163
2/12/2008,10.39,2.340843805,0.004823936
2/13/2008,10.39,2.340843805,0
2/14/2008,10.34,2.336019869,-0.004823936
2/15/2008,10.37,2.338917022,0.002897153
2/18/2008,10.37,2.338917022,0
2/19/2008,10.44,2.345644582,0.00672756
2/20/2008,10.5,2.351375257,0.005730675
2/21/2008,10.45,2.346601978,-0.004773279
2/22/2008,10.45,2.346601978,0
2/25/2008,10.43,2.344686269,-0.001915709
2/26/2008,10.34,2.336019869,-0.0086664
2/27/2008,10.33,2.335052283,-0.000967586
2/28/2008,10.38,2.339880878,0.004828595
2/29/2008,10.49,2.350422422,0.010541545
3/3/2008,10.56,2.357073278,0.006650856
3/4/2008,10.59,2.35991016,0.002836881
3/5/2008,10.59,2.35991016,0
3/6/2008,10.62,2.362739016,0.002828856
3/7/2008,10.68,2.368372834,0.005633818
3/10/2008,10.74,2.373975089,0.005602256
3/11/2008,10.83,2.382320061,0.008344972
3/12/2008,10.89,2.387844937,0.005524876
3/13/2008,11.04,2.401525041,0.013680104
3/14/2008,10.99,2.396985768,-0.004539272
3/17/2008,11.12,2.408745289,0.01175952
3/18/2008,11.06,2.403334996,-0.005410293
3/19/2008,10.95,2.393339456,-0.00999554
3/20/2008,10.97,2.395164274,0.001824818
3/24/2008,10.88,2.386926241,-0.008238033
3/25/2008,10.77,2.376764491,-0.01016175
3/26/2008,10.76,2.375835555,-0.000928936
3/27/2008,10.74,2.373975089,-0.001860466
3/28/2008,10.74,2.373975089,0
3/31/2008,10.9,2.388762789,0.0147877
4/1/2008,10.86,2.385086315,-0.003676475
4/2/2008,10.77,2.376764491,-0.008321823
4/3/2008,10.71,2.371177884,-0.005586607
4/4/2008,10.58,2.358965426,-0.012212458
4/7/2008,10.46,2.347558459,-0.011406968
4/8/2008,10.48,2.349468679,0.00191022
4/9/2008,10.5,2.351375257,0.001906578
4/10/2008,10.57,2.3580198,0.006644543
4/11/2008,10.55,2.35612586,-0.00189394
4/14/2008,10.56,2.357073278,0.000947418
4/15/2008,10.53,2.354228326,-0.002844952
4/16/2008,10.48,2.349468679,-0.004759647
4/17/2008,10.45,2.346601978,-0.0028667
4/18/2008,10.28,2.33020026,-0.016401718
4/21/2008,10.24,2.32630162,-0.00389864
4/22/2008,10.2,2.32238772,-0.003913899
4/23/2008,10.18,2.320425011,-0.001962709
4/24/2008,10.18,2.320425011,0
4/25/2008,10.15,2.317473705,-0.002951306
4/28/2008,10.12,2.314513664,-0.002960042
4/29/2008,10.11,2.313525033,-0.000988631
4/30/2008,10.07,2.309560707,-0.003964326
5/1/2008,10.02,2.304583096,-0.004977611
5/2/2008,9.95,2.297572551,-0.007010544
5/5/2008,9.95,2.297572551,0
5/6/2008,10.02,2.304583096,0.007010544
5/7/2008,10.01,2.303584593,-0.000998502
5/8/2008,10.03,2.305580602,0.001996009
5/9/2008,10.07,2.309560707,0.003980105
5/12/2008,10.09,2.311544834,0.001984128
5/13/2008,10.11,2.313525033,0.001980199
5/14/2008,10.05,2.307572635,-0.005952399
5/15/2008,9.99,2.301584593,-0.005988042
5/16/2008,9.94,2.296567021,-0.005017572
5/19/2008,9.89,2.291524146,-0.005042875
5/20/2008,9.89,2.291524146,0
5/21/2008,9.92,2.294552921,0.003028776
5/22/2008,9.99,2.301584593,0.007031671
5/23/2008,10,2.302585093,0.0010005
5/26/2008,10,2.302585093,0
5/27/2008,10.11,2.313525033,0.01093994
5/28/2008,10.1,2.312535424,-0.000989609
5/29/2008,10.12,2.314513664,0.00197824
5/30/2008,10.1,2.312535424,-0.00197824
5/31/2008,10.09,2.311544834,-0.000990589
6/2/2008,10.12,2.314513664,0.002968829
6/3/2008,10.15,2.317473705,0.002960042
6/4/2008,10.18,2.320425011,0.002951306
6/5/2008,10.1,2.312535424,-0.007889587
6/6/2008,10.06,2.308567165,-0.003968259
6/9/2008,10.11,2.313525033,0.004957868
6/10/2008,10.16,2.318458442,0.004933409
6/11/2008,10.18,2.320425011,0.001966569
6/12/2008,10.22,2.324346585,0.003921574
6/13/2008,10.23,2.32532458,0.000977995
6/16/2008,10.2,2.32238772,-0.00293686
6/17/2008,10.18,2.320425011,-0.001962709
6/18/2008,10.22,2.324346585,0.003921574
6/19/2008,10.29,2.33117255,0.006825965
6/20/2008,10.38,2.339880878,0.008708328
6/23/2008,10.49,2.350422422,0.010541545
6/24/2008,10.66,2.366498419,0.016075996
6/25/2008,10.67,2.367436065,0.000937647
6/26/2008,10.79,2.378619779,0.011183714
6/27/2008,10.9,2.388762789,0.01014301
6/30/2008,10.83,2.382320061,-0.006442728
7/1/2008,10.95,2.393339456,0.011019395
7/2/2008,10.96,2.394252282,0.000912825
7/3/2008,11.06,2.403334996,0.009082715
7/4/2008,11.06,2.403334996,0
7/7/2008,11.12,2.408745289,0.005410293
7/8/2008,11.19,2.415020522,0.006275234
7/9/2008,11.09,2.406043801,-0.008976721
7/10/2008,11.15,2.411439498,0.005395697
7/11/2008,11.3,2.424802726,0.013363228
7/14/2008,11.21,2.416806237,-0.007996489
7/15/2008,11.33,2.427454075,0.010647838
7/16/2008,11.35,2.429217744,0.001763669
7/17/2008,11.26,2.421256623,-0.007961121
7/18/2008,11.19,2.415020522,-0.0062361
7/21/2008,11.1,2.406945108,-0.008075414
7/22/2008,11.16,2.412335957,0.005390849
7/23/2008,11.09,2.406043801,-0.006292156
7/24/2008,11.1,2.406945108,0.000901307
7/25/2008,11.15,2.411439498,0.00449439
7/28/2008,11.24,2.419478844,0.008039347
7/29/2008,11.3,2.424802726,0.005323881
7/30/2008,11.29,2.423917378,-0.000885348
7/31/2008,11.39,2.432735777,0.008818399
8/1/2008,11.48,2.440606391,0.007870613
8/4/2008,11.52,2.444084655,0.003478264
8/5/2008,11.52,2.444084655,0
8/6/2008,11.49,2.441477092,-0.002607563
8/7/2008,11.46,2.438862711,-0.002614381
8/8/2008,11.48,2.440606391,0.00174368
8/11/2008,11.46,2.438862711,-0.00174368
8/12/2008,11.4,2.433613355,-0.005249356
8/13/2008,11.42,2.435366204,0.001752849
8/14/2008,11.39,2.432735777,-0.002630427
8/15/2008,11.35,2.429217744,-0.003518034
8/18/2008,11.36,2.430098413,0.000880669
8/19/2008,11.43,2.436241478,0.006143065
8/20/2008,11.45,2.43798973,0.001748252
8/21/2008,11.49,2.441477092,0.003487362
8/22/2008,11.5,2.442347035,0.000869944
8/25/2008,11.49,2.441477092,-0.000869944
8/26/2008,11.48,2.440606391,-0.000870701
8/27/2008,11.48,2.440606391,0
8/28/2008,11.47,2.439734931,-0.00087146
8/29/2008,11.46,2.438862711,-0.00087222
8/31/2008,11.54,2.445819261,0.00695655
9/1/2008,11.54,2.445819261,0
9/2/2008,11.52,2.444084655,-0.001734606
9/3/2008,11.53,2.444952334,0.000867679
9/4/2008,11.55,2.446685437,0.001733103
9/5/2008,11.58,2.449279472,0.002594035
9/8/2008,11.52,2.444084655,-0.005194817
9/9/2008,11.53,2.444952334,0.000867679
9/10/2008,11.58,2.449279472,0.004327138
9/11/2008,11.62,2.452727751,0.003448279
9/12/2008,11.62,2.452727751,0
9/15/2008,11.8,2.468099531,0.01537178
9/16/2008,12.09,2.492378665,0.024279133
9/17/2008,12.29,2.508785924,0.016407259
9/18/2008,12.48,2.524127363,0.015341439
9/19/2008,12.31,2.51041194,-0.013715423
9/22/2008,12.35,2.513656063,0.003244123
9/23/2008,12.52,2.527327366,0.013671303
9/24/2008,12.69,2.540814282,0.013486916
9/25/2008,13.01,2.565718293,0.024904011
9/26/2008,13.34,2.59076704,0.025048748
9/29/2008,13.56,2.607124283,0.016357242
9/30/2008,14.03,2.641197894,0.034073612
10/1/2008,14.21,2.653945942,0.012748048
10/2/2008,14.8,2.694627181,0.040681239
10/3/2008,15.04,2.710713319,0.016086138
10/6/2008,15.6,2.747270914,0.036557596
10/7/2008,15.79,2.759376828,0.012105914
10/8/2008,16.35,2.794227897,0.034851069
10/9/2008,16.86,2.824943953,0.030716055
10/10/2008,18.26,2.904712875,0.079768923
10/13/2008,18.27,2.90526037,0.000547495
10/14/2008,17.59,2.867330559,-0.037929812
10/15/2008,18.15,2.898670561,0.031340002
10/16/2008,18.67,2.926917958,0.028247397
10/17/2008,18.91,2.939690883,0.012772925
10/20/2008,18.7,2.928523524,-0.011167359
10/21/2008,18.63,2.924773185,-0.003750339
10/22/2008,18.76,2.931726944,0.006953759
10/23/2008,19.01,2.944965157,0.013238213
10/24/2008,19.44,2.967332799,0.022367643
10/27/2008,19.61,2.97603964,0.008706841
10/28/2008,19.55,2.972975286,-0.003064354
10/29/2008,19.08,2.948640666,-0.02433462
10/30/2008,18.83,2.935451343,-0.013189323
10/31/2008,19.08,2.948640666,0.013189323
11/3/2008,19.09,2.949164638,0.000523972
11/4/2008,18.85,2.936512914,-0.012651724
11/5/2008,18.71,2.92905814,-0.007454774
11/6/2008,18.81,2.934388643,0.005330503
11/7/2008,18.99,2.943912525,0.009523882
11/10/2008,19,2.944438979,0.000526454
11/11/2008,19.01,2.944965157,0.000526177
11/12/2008,19.35,2.962692419,0.017727263
11/13/2008,19.61,2.97603964,0.013347221
11/14/2008,19.66,2.978586115,0.002546475
11/17/2008,19.86,2.988707659,0.010121544
11/18/2008,20.27,3.00914196,0.020434302
11/19/2008,20.81,3.03543364,0.02629168
11/20/2008,21.51,3.068517943,0.033084303
11/21/2008,21.99,3.090587805,0.022069861
11/24/2008,22.12,3.096482177,0.005894372
11/25/2008,21.92,3.087399462,-0.009082715
11/26/2008,21.76,3.080073422,-0.00732604
11/27/2008,21.77,3.080532875,0.000459453
11/28/2008,21.72,3.078233495,-0.00229938
11/30/2008,21.81,3.08236858,0.004135085
12/1/2008,21.92,3.087399462,0.005030882
12/2/2008,21.89,3.086029912,-0.001369551
12/3/2008,22.05,3.093312602,0.00728269
12/4/2008,22.12,3.096482177,0.003169575
12/5/2008,22.45,3.111290614,0.014808438
12/8/2008,22.38,3.108167703,-0.003122911
12/9/2008,22.25,3.102342009,-0.005825694
12/10/2008,22.34,3.106378794,0.004036785
12/11/2008,22.53,3.114847754,0.008468961
12/12/2008,22.86,3.129388658,0.014540904
12/15/2008,23.26,3.146735147,0.017346489
12/16/2008,22.78,3.125882958,-0.020852189
12/17/2008,22.4,3.109060959,-0.016821999
12/18/2008,22,3.091042453,-0.018018506
12/19/2008,21.78,3.080992118,-0.010050336
12/22/2008,21.58,3.07176696,-0.009225158
12/23/2008,21.24,3.055886196,-0.015880763
12/24/2008,21.26,3.056827373,0.000941177
12/26/2008,20.96,3.042615859,-0.014211513
12/29/2008,20.61,3.025776395,-0.016839465
12/30/2008,19.84,2.987700102,-0.038076293
12/31/2008,19.57,2.973997781,-0.01370232
1/2/2009,19.46,2.968361077,-0.005636705
1/5/2009,19.05,2.947067102,-0.021293975
1/6/2009,18.32,2.907993359,-0.039073742
1/7/2009,18.04,2.892591515,-0.015401845
1/8/2009,18.24,2.903616985,0.01102547
1/9/2009,18.18,2.900322089,-0.003294896
1/12/2009,18.13,2.897568025,-0.002754064
1/13/2009,18.27,2.90526037,0.007692346
1/14/2009,18.25,2.90416508,-0.00109529
1/15/2009,18.37,2.910718899,0.006553819
1/16/2009,18.27,2.90526037,-0.005458529
1/19/2009,18.29,2.906354462,0.001094092
1/20/2009,18.28,2.905807566,-0.000546896
1/21/2009,18.36,2.910174385,0.004366819
1/22/2009,18.36,2.910174385,0
1/23/2009,18.45,2.91506437,0.004889985
1/26/2009,18.47,2.916147794,0.001083424
1/27/2009,18.42,2.913437031,-0.002710763
1/28/2009,18.17,2.899771882,-0.013665148
1/29/2009,18.12,2.897016301,-0.002755582
1/30/2009,18.14,2.898119445,0.001103144
1/31/2009,18.18,2.900322089,0.002202644
2/2/2009,18.22,2.902519892,0.002197803
2/3/2009,18.22,2.902519892,0
2/4/2009,18.13,2.897568025,-0.004951867
2/5/2009,18.09,2.895359299,-0.002208725
2/6/2009,18.07,2.894253105,-0.001106195
2/9/2009,18.04,2.892591515,-0.00166159
2/10/2009,17.95,2.887590115,-0.0050014
2/11/2009,18.01,2.890927159,0.003337044
2/12/2009,18.06,2.893699548,0.002772389
2/13/2009,18.14,2.898119445,0.004419897
2/16/2009,17.99,2.889816048,-0.008303397
2/17/2009,18.21,2.901970894,0.012154846
2/18/2009,18.44,2.914522218,0.012551324
2/19/2009,18.42,2.913437031,-0.001085187
2/20/2009,18.63,2.924773185,0.011336154
2/23/2009,18.73,2.930126516,0.005353332
2/24/2009,19.13,2.951257783,0.021131267
2/25/2009,19.21,2.955430977,0.004173193
2/26/2009,19.24,2.956991445,0.001560468
2/27/2009,19.43,2.966818263,0.009826818
2/28/2009,19.47,2.968874819,0.002056556
3/2/2009,19.8,2.985681938,0.016807118
3/3/2009,20.08,2.999724295,0.014042357
3/4/2009,20.34,3.012589391,0.012865096
3/5/2009,20.5,3.020424886,0.007835496
3/6/2009,20.6,3.025291076,0.00486619
3/9/2009,20.85,3.037353948,0.012062872
3/10/2009,20.78,3.033990986,-0.003362963
3/11/2009,20.42,3.016514813,-0.017476173
3/12/2009,20.29,3.010128154,-0.006386659
3/13/2009,20.01,2.996232149,-0.013896005
3/16/2009,19.64,2.977568303,-0.018663846
3/17/2009,19.64,2.977568303,0
3/18/2009,19.61,2.97603964,-0.001528663
3/19/2009,19.46,2.968361077,-0.007678563
3/20/2009,19.46,2.968361077,0
3/23/2009,19.31,2.960623096,-0.00773798
3/24/2009,19.21,2.955430977,-0.00519212
3/25/2009,19.11,2.950211758,-0.005219219
3/26/2009,18.88,2.938103161,-0.012108598
3/27/2009,18.56,2.921008727,-0.017094433
3/30/2009,18.64,2.925309809,0.004301082
3/31/2009,18.73,2.930126516,0.004816707
4/1/2009,18.8,2.93385687,0.003730353
4/2/2009,18.56,2.921008727,-0.012848142
4/3/2009,18.45,2.91506437,-0.005944357
4/6/2009,18.38,2.911263117,-0.003801254
4/7/2009,18.36,2.910174385,-0.001088732
4/8/2009,18.24,2.903616985,-0.006557401
4/9/2009,18.13,2.897568025,-0.00604896
4/13/2009,18,2.890371758,-0.007196267
4/14/2009,17.64,2.870169051,-0.020202707
4/15/2009,17.51,2.862772146,-0.007396904
4/16/2009,17.27,2.848970892,-0.013801254
4/17/2009,16.99,2.832624936,-0.016345956
4/20/2009,17.02,2.834389123,0.001764187
4/21/2009,17.26,2.848391686,0.014002563
4/22/2009,17.23,2.846652051,-0.001739635
4/23/2009,17.1,2.839078464,-0.007573587
4/24/2009,16.86,2.824943953,-0.014134511
4/27/2009,16.82,2.822568655,-0.002375298
4/28/2009,16.77,2.819591576,-0.002977079
4/29/2009,16.5,2.803360381,-0.016231195
4/30/2009,15.54,2.743417345,-0.059943036
5/1/2009,15.45,2.737609003,-0.005808342
5/4/2009,15.33,2.729811693,-0.00779731
5/5/2009,15.2,2.721295428,-0.008516265
5/6/2009,15.05,2.711377991,-0.009917437
5/7/2009,14.75,2.691243083,-0.020134908
5/8/2009,14.62,2.682390454,-0.008852628
5/11/2009,14.68,2.686486023,0.004095569
5/12/2009,14.73,2.68988623,0.003400207
5/13/2009,14.87,2.69934576,0.00945953
5/14/2009,14.92,2.702702595,0.003356834
5/15/2009,14.93,2.703372612,0.000670017
5/18/2009,14.93,2.703372612,0
5/19/2009,14.81,2.695302628,-0.008069983
5/20/2009,14.53,2.676215478,-0.019087151
5/21/2009,14.49,2.673458756,-0.002756721
5/22/2009,14.38,2.665838352,-0.007620404
5/25/2009,14.39,2.666533521,0.000695169
5/26/2009,14.38,2.665838352,-0.000695169
5/27/2009,14.29,2.659559992,-0.00627836
5/28/2009,14.17,2.651127054,-0.008432938
5/29/2009,14.05,2.642622396,-0.008504658
5/31/2009,14.02,2.640484882,-0.002137514
6/1/2009,13.86,2.629006994,-0.011477888
6/2/2009,13.66,2.614471854,-0.01453514
6/3/2009,13.57,2.607861474,-0.00661038
6/4/2009,13.53,2.604909442,-0.002952032
6/5/2009,13.47,2.60046499,-0.004444452
6/8/2009,13.43,2.597491011,-0.00297398
6/9/2009,13.36,2.592265168,-0.005225842
6/10/2009,13.26,2.584751985,-0.007513183
6/11/2009,13.2,2.58021683,-0.004535155
6/12/2009,13.13,2.574899688,-0.005317141
6/15/2009,13.04,2.568021556,-0.006878132
6/16/2009,13.09,2.57184858,0.003827023
6/17/2009,13.3,2.587764035,0.015915455
6/18/2009,13.47,2.60046499,0.012700955
6/19/2009,13.44,2.598235335,-0.002229655
6/22/2009,13.52,2.604170071,0.005934736
6/23/2009,13.6,2.610069793,0.005899722
6/24/2009,13.61,2.610804817,0.000735024
6/25/2009,13.56,2.607124283,-0.003680534
6/26/2009,13.53,2.604909442,-0.00221484
6/29/2009,13.49,2.60194867,-0.002960772
6/30/2009,13.06,2.569554124,-0.032394546
7/1/2009,13,2.564949357,-0.004604766
7/2/2009,12.94,2.560323289,-0.004626068
7/3/2009,12.95,2.561095788,0.000772499
7/6/2009,13.01,2.565718293,0.004622504
7/7/2009,13,2.564949357,-0.000768935
7/8/2009,13.07,2.570319528,0.00537017
7/9/2009,13.13,2.574899688,0.004580161
7/10/2009,13.13,2.574899688,0
7/13/2009,13.19,2.579458967,0.004559278
7/14/2009,13.09,2.57184858,-0.007610387
7/15/2009,13,2.564949357,-0.006899222
7/16/2009,13.01,2.565718293,0.000768935
7/17/2009,12.91,2.558002205,-0.007716088
7/20/2009,12.8,2.549445171,-0.008557034
7/21/2009,12.64,2.536866389,-0.012578782
7/22/2009,12.59,2.532902848,-0.003963541
7/23/2009,12.45,2.521720623,-0.011182225
7/24/2009,12.34,2.512846018,-0.008874604
7/27/2009,12.22,2.503073954,-0.009772065
7/28/2009,12.15,2.49732917,-0.005744784
7/29/2009,12.06,2.489894191,-0.007434978
7/30/2009,11.93,2.479056236,-0.010837955
7/31/2009,11.73,2.462149663,-0.016906573
8/3/2009,11.63,2.453587967,-0.008561696
8/4/2009,11.54,2.445819261,-0.007768705
8/5/2009,11.48,2.440606391,-0.00521287
8/6/2009,11.42,2.435366204,-0.005240187
8/7/2009,11.38,2.431857429,-0.003508776
8/10/2009,11.3,2.424802726,-0.007054703
8/11/2009,11.31,2.42568729,0.000884564
8/12/2009,11.42,2.435366204,0.009678914
8/13/2009,11.46,2.438862711,0.003496507
8/14/2009,11.44,2.437115986,-0.001746725
8/17/2009,11.6,2.451005098,0.013889112
8/18/2009,11.65,2.45530618,0.004301082
8/19/2009,11.66,2.456164181,0.000858001
8/20/2009,11.67,2.457021446,0.000857265
8/21/2009,11.64,2.454447442,-0.002574004
8/24/2009,11.59,2.450142657,-0.004304785
8/25/2009,11.54,2.445819261,-0.004323396
8/26/2009,11.52,2.444084655,-0.001734606
8/27/2009,11.49,2.441477092,-0.002607563
8/28/2009,11.45,2.43798973,-0.003487362
8/31/2009,11.47,2.439734931,0.001745201
9/1/2009,11.49,2.441477092,0.001742161
9/2/2009,11.47,2.439734931,-0.001742161
9/3/2009,11.45,2.43798973,-0.001745201
9/4/2009,11.44,2.437115986,-0.000873744
9/7/2009,11.45,2.43798973,0.000873744
9/8/2009,11.39,2.432735777,-0.005253953
9/9/2009,11.33,2.427454075,-0.005281702
9/10/2009,11.18,2.414126468,-0.013327607
9/11/2009,11.04,2.401525041,-0.012601427
9/14/2009,10.88,2.386926241,-0.014598799
9/15/2009,10.69,2.369308725,-0.017617516
9/16/2009,10.48,2.349468679,-0.019840046
9/17/2009,10.41,2.342766883,-0.006701796
9/18/2009,10.38,2.339880878,-0.002886005
9/21/2009,10.4,2.341805806,0.001924928
9/22/2009,10.31,2.333114298,-0.008691508
9/23/2009,10.21,2.323367632,-0.009746666
9/24/2009,10.17,2.31944221,-0.003925422
9/25/2009,10.17,2.31944221,0
9/28/2009,10.2,2.32238772,0.00294551
9/29/2009,10.16,2.318458442,-0.003929278
9/30/2009,10.21,2.323367632,0.00490919
10/1/2009,10.28,2.33020026,0.006832628
10/2/2009,10.38,2.339880878,0.009680618
10/5/2009,10.34,2.336019869,-0.003861009
10/6/2009,10.25,2.327277706,-0.008742163
10/7/2009,10.24,2.32630162,-0.000976086
10/8/2009,10.19,2.321406847,-0.004894772
10/9/2009,10.18,2.320425011,-0.000981836
10/12/2009,10.19,2.321406847,0.000981836
10/13/2009,10.16,2.318458442,-0.002948405
10/14/2009,10.05,2.307572635,-0.010885808
10/15/2009,10.03,2.305580602,-0.001992033
10/16/2009,9.99,2.301584593,-0.003996009
10/19/2009,9.96,2.298577072,-0.003007521
10/20/2009,9.9,2.292534757,-0.006042314
10/21/2009,9.88,2.290512512,-0.002022245
10/22/2009,9.86,2.288486169,-0.002026343
10/23/2009,9.84,2.286455711,-0.002030458
10/26/2009,9.8,2.282382386,-0.004073325
10/27/2009,9.82,2.284421122,0.002038737
10/28/2009,9.88,2.290512512,0.006091389
10/29/2009,9.93,2.295560478,0.005047966
10/30/2009,9.91,2.293544348,-0.00201613
10/31/2009,9.95,2.297572551,0.004028203
11/2/2009,9.97,2.299580584,0.002008033
11/3/2009,10.02,2.304583096,0.005002512
11/4/2009,10,2.302585093,-0.001998003
11/5/2009,9.98,2.30058309,-0.002002003
11/6/2009,9.97,2.299580584,-0.001002506
11/9/2009,9.94,2.296567021,-0.003013563
11/10/2009,9.88,2.290512512,-0.006054509
11/11/2009,9.88,2.290512512,0
11/12/2009,9.87,2.289499853,-0.001012658
11/13/2009,9.84,2.286455711,-0.003044142
11/16/2009,9.77,2.279316466,-0.007139245
11/17/2009,9.75,2.277267285,-0.002049181
11/18/2009,9.74,2.276241118,-0.001026167
11/19/2009,9.75,2.277267285,0.001026167
11/20/2009,9.76,2.2782924,0.001025115
11/23/2009,9.74,2.276241118,-0.002051283
11/24/2009,9.71,2.273156282,-0.003084835
11/25/2009,9.7,2.272125886,-0.001030397
11/26/2009,9.7,2.272125886,0
11/27/2009,9.69,2.271094426,-0.00103146
11/30/2009,9.72,2.274185618,0.003091193
12/1/2009,9.7,2.272125886,-0.002059733
12/2/2009,9.66,2.267993648,-0.004132237
12/3/2009,9.61,2.262804223,-0.005189425
12/4/2009,9.57,2.258633205,-0.004171018
12/7/2009,9.53,2.254444718,-0.004188488
12/8/2009,9.52,2.253394849,-0.001049869
12/9/2009,9.49,2.250238613,-0.003156236
12/10/2009,9.46,2.247072383,-0.00316623
12/11/2009,9.42,2.242835089,-0.004237294
12/14/2009,9.32,2.232162629,-0.01067246
12/15/2009,9.27,2.22678338,-0.005379249
12/16/2009,9.22,2.221375038,-0.005408342
12/17/2009,9.19,2.218115936,-0.003259101
12/18/2009,9.18,2.217027205,-0.001088732
12/21/2009,9.18,2.217027205,0
12/22/2009,9.16,2.214846179,-0.002181026
12/23/2009,9.13,2.211565695,-0.003280484
12/24/2009,9.13,2.211565695,0
12/28/2009,9.13,2.211565695,0
12/29/2009,9.11,2.209372711,-0.002192983
12/30/2009,9.09,2.207174908,-0.002197803
12/31/2009,9.08,2.206074193,-0.001100716
1/4/2010,9.01,2.198335072,-0.007739121
1/5/2010,8.89,2.18492705,-0.013408022
1/6/2010,8.78,2.172476408,-0.012450642
1/7/2010,8.66,2.158714723,-0.013761685
1/8/2010,8.63,2.155244505,-0.003470217
1/11/2010,8.59,2.150598736,-0.004645769
1/12/2010,8.59,2.150598736,0
1/13/2010,8.6,2.151762203,0.001163467
1/14/2010,8.56,2.14710019,-0.004662013
1/15/2010,8.57,2.148267733,0.001167542
1/18/2010,8.57,2.148267733,0
1/19/2010,8.6,2.151762203,0.003494471
1/20/2010,8.62,2.154085085,0.002322881
1/21/2010,8.65,2.157559321,0.003474236
1/22/2010,8.75,2.1690537,0.011494379
1/25/2010,8.83,2.178155015,0.009101314
1/26/2010,8.85,2.180417459,0.002262444
1/27/2010,8.84,2.179286877,-0.001130582
1/28/2010,8.83,2.178155015,-0.001131862
1/29/2010,8.83,2.178155015,0
1/31/2010,8.94,2.190535589,0.012380575
2/1/2010,8.97,2.193885676,0.003350087
2/2/2010,8.96,2.192770227,-0.001115449
2/3/2010,8.93,2.189416395,-0.003353832
2/4/2010,8.96,2.192770227,0.003353832
2/5/2010,9.11,2.209372711,0.016602484
2/8/2010,9.19,2.218115936,0.008743225
2/9/2010,9.26,2.225704049,0.007588112
2/10/2010,9.36,2.23644529,0.010741242
2/11/2010,9.42,2.242835089,0.006389798
2/12/2010,9.44,2.24495598,0.002120892
2/15/2010,9.41,2.241772954,-0.003183027
2/16/2010,9.39,2.239645293,-0.00212766
2/17/2010,9.25,2.224623552,-0.015021742
2/18/2010,9.15,2.213753879,-0.010869672
2/19/2010,9.07,2.204972264,-0.008781615
2/22/2010,9.01,2.198335072,-0.006637193
2/23/2010,9.02,2.199444334,0.001109262
2/24/2010,9,2.197224577,-0.002219757
2/25/2010,9.01,2.198335072,0.001110494
2/26/2010,8.98,2.194999882,-0.003335189
2/28/2010,9.08,2.206074193,0.01107431
3/1/2010,9.05,2.202764758,-0.003309435
3/2/2010,8.97,2.193885676,-0.008879082
3/3/2010,8.92,2.188295947,-0.005589729
3/4/2010,8.88,2.183801557,-0.00449439
3/5/2010,8.82,2.17702187,-0.006779687
3/8/2010,8.74,2.16791019,-0.00911168
3/9/2010,8.69,2.162172939,-0.00573725
3/10/2010,8.64,2.156402583,-0.005770356
3/11/2010,8.65,2.157559321,0.001156738
3/12/2010,8.62,2.154085085,-0.003474236
3/15/2010,8.61,2.152924318,-0.001160766
3/16/2010,8.6,2.151762203,-0.001162115
3/17/2010,8.56,2.14710019,-0.004662013
3/18/2010,8.51,2.141241943,-0.005858248
3/19/2010,8.5,2.140066163,-0.001175779
3/22/2010,8.51,2.141241943,0.001175779
3/23/2010,8.49,2.138889,-0.002352942
3/24/2010,8.47,2.136530509,-0.002358492
3/25/2010,8.46,2.135349174,-0.001181335
3/26/2010,8.43,2.131796772,-0.003552402
3/29/2010,8.42,2.130609828,-0.001186944
3/30/2010,8.4,2.128231706,-0.002378122
3/31/2010,8.48,2.13771045,0.009478744
4/1/2010,8.49,2.138889,0.001178551
4/5/2010,8.46,2.135349174,-0.003539827
4/6/2010,8.44,2.132982309,-0.002366865
4/7/2010,8.41,2.129421474,-0.003560835
4/8/2010,8.41,2.129421474,0
4/9/2010,8.39,2.12704052,-0.002380954
4/12/2010,8.34,2.121063216,-0.005977304
4/13/2010,8.3,2.116255515,-0.004807702
4/14/2010,8.24,2.109000344,-0.007255171
4/15/2010,8.16,2.099244169,-0.009756175
4/16/2010,8.14,2.09679018,-0.002453989
4/19/2010,8.19,2.102913898,0.006123718
4/20/2010,8.16,2.099244169,-0.003669729
4/21/2010,8.12,2.094330154,-0.004914015
4/22/2010,8.11,2.093097868,-0.001232286
4/23/2010,8.1,2.091864062,-0.001233806
4/26/2010,8.06,2.086913557,-0.004950505
4/27/2010,8.07,2.088153482,0.001239926
4/28/2010,8.11,2.093097868,0.004944386
4/29/2010,8.09,2.090628731,-0.002469137
4/30/2010,8.13,2.095560924,0.004932192
5/3/2010,8.14,2.09679018,0.001229256
5/4/2010,8.17,2.100468909,0.003678729
5/5/2010,8.32,2.118662255,0.018193346
5/6/2010,8.53,2.143589362,0.024927107
5/7/2010,8.78,2.172476408,0.028887046
5/10/2010,8.64,2.156402583,-0.016073825
5/11/2010,8.72,2.165619238,0.009216655
5/12/2010,8.59,2.150598736,-0.015020502
5/13/2010,8.54,2.144761008,-0.005837728
5/14/2010,8.61,2.152924318,0.008163311
5/17/2010,8.67,2.159868791,0.006944472
5/18/2010,8.68,2.161021529,0.001152738
